Digital Engagement Score,Use of Technology,Fraud Detection Efficiency,Comfort_score
38.93,1,2.65701,0
17.14,2,0.19096,0
81.06,2,69.849677,3
45.66,0,76.679928,2
10.46,0,47.653184,0
88.07000000000001,0,49.275479,3
14.6,2,87.568292,2
16.85,2,8.741664,0
83.11,0,51.96394599999999,3
80.08000000000001,2,77.31111299999999,3
52.03,0,84.51096,2
4.23,0,0.6755,0
94.78,1,10.44922,1
13.58,0,66.8304,2
12.24,1,78.35812,2
91.56,2,3.272256,1
93.26,0,39.922236,1
25.62,2,87.52967999999998,2
52.59,2,3.83331,0
58.24,0,6.808068,1
29.89,1,31.3789,0
72.88,0,92.544872,3
63.32,1,50.38030799999999,3
79.2,0,18.39819,1
37.67,2,78.21931599999999,2
79.94,2,61.739964,3
24.42,0,28.223104,0
30.58,0,77.375442,2
11.98,2,69.154129,2
35.02,2,49.52529,2
52.25,0,24.523044,0
25.75,2,32.575788,0
52.05,2,85.123253,3
5.7,2,18.820565,0
26.29,1,33.30150699999999,0
56.9,0,75.03391200000002,3
18.46,2,67.795,2
99.14999999999999,0,48.514579,3
59.85,1,34.832021,1
57.96,2,77.71710200000001,3
63.73,2,78.544896,3
76.57000000000001,0,13.966674,1
77.72,2,38.916813,1
14.01,1,78.684942,2
86.84,0,31.658294,1
16.71,2,10.708121,0
32.25,0,42.82591499999999,0
14.23,0,20.818513,0
86.99,1,56.97216,3
28.37,0,25.02445,0
50.93000000000001,2,65.94087999999999,3
103.5,2,21.870387,1
35.09,0,11.165022,0
44.38,1,41.52928,0
62.81,0,32.41517999999999,1
19.93,1,70.79929999999999,2
103.92,2,29.966064,1
6.02,1,65.376645,2
48.07,1,55.368154,2
6.99,1,3.793284,0
89.18,0,17.597088,1
67.72,1,5.995392000000001,1
100.68,1,60.550235,3
94.92999999999999,2,74.46933100000001,3
15.56,2,20.192868,0
74.3,1,19.916091,1
88.39999999999999,2,0.784479,1
54.31,0,74.499872,3
60.46,1,10.652076,1
91.71000000000001,2,9.420242,1
71.8,1,25.5374,1
78.07000000000001,1,11.917512,1
26.5,1,76.37519999999999,2
22.97,0,95.31520799999998,2
25.65,1,46.84903,2
48.7,0,61.292024,2
8.09,1,19.74399,0
74.69,2,17.970285,1
74.86999999999999,0,7.319215999999999,1
40.07,1,51.73935600000001,2
73.97999999999999,1,60.51364200000001,3
68.17,0,49.32928,3
69.77,0,38.571366,1
2.8,1,68.88859799999999,2
87.2,1,45.337948,1
100.9,1,66.521562,3
5.949999999999999,0,44.710281,0
11.93,0,89.45371500000002,2
82.06,1,17.464798,1
98.47999999999999,0,64.100448,3
21.51,2,3.110541,0
52.8,2,49.385232,3
84.05,1,0.8322319999999999,1
25.77,1,19.185525,0
15.52,1,37.061927,0
25.27,0,83.247779,2
85.23,2,8.85428,1
83.89,1,7.428256,1
62.45,2,59.93664,3
95.92,1,23.185518,1
31.17,2,37.94251,0
59.17,2,63.531528,3
102.75,1,40.29284,1
88.75,0,70.997395,3
46.03,1,1.979574,0
74.3,0,85.92453800000001,3
5.9,2,7.868639999999999,0
46.95,0,40.199618,0
38.81,2,62.75619,2
98.55000000000001,1,11.570272,1
9.56,2,69.631407,2
6.6,1,19.06112,0
72.77,0,80.80060800000001,3
34.13,2,89.21988000000002,2
58.61,1,51.19168799999999,3
6.78,2,12.8193,0
67.19,2,69.37809200000001,3
74.57,0,54.56679,3
37.38,1,75.38323199999999,2
83.21,1,14.059562,1
32.83,1,91.92267700000001,2
98.85,1,8.866480000000001,1
25.5,2,37.440656,0
71.04,2,40.20705599999999,1
61.41,1,18.43359,1
94.57000000000001,0,20.949071,1
23.19,1,54.69772800000001,2
25.62,1,60.98760499999999,2
44.62,0,4.105145,0
86.65,1,46.466466,1
77.73,0,5.050800000000001,1
66.27,2,33.10901999999999,1
98.94,0,58.071949,3
39.57,1,80.968602,2
21.33,0,85.20670199999999,2
32.41,0,60.716856,2
88.03999999999999,1,62.57128500000001,3
4.18,2,39.229302,0
42.52,2,63.119424,2
71.37,0,86.66761500000001,3
38.48999999999999,2,79.82760400000001,2
78.48,1,9.793308,1
37.91,1,66.49541,2
49.2,1,43.51602,2
89.29,1,61.773054,3
21.25,1,42.600272,2
4.15,2,34.991312,0
10.49,1,9.472147999999999,0
64.82,1,97.26795299999999,3
16.2,1,40.963104,0
78.01,2,64.429694,3
77.29,2,36.87981,1
37.09,2,52.53182099999999,2
52.5,0,41.26932,0
76.25,2,43.68494,3
63.72,0,7.06629,1
35.92,1,33.272367,0
38.75,2,85.40558999999999,2
27.33,1,1.24925,0
43.28,0,3.935426,0
78.5,1,8.035632,1
63.23,2,65.8374,3
65.44,1,3.432725,1
83.38000000000001,0,13.024606,1
84.75999999999999,1,47.74325,1
68.41,1,55.221372,3
29.53,2,15.843982,0
71.36,0,22.363096,1
10.79,1,53.380116,2
54.56999999999999,1,5.451029999999999,1
55.93,1,17.513941,1
7.25,1,70.763602,2
13.56,2,49.404211,2
43.25,2,69.6425,2
62.05,2,63.80705400000001,3
95.3,1,67.089546,3
32.77,2,28.01156,0
50.23,0,93.24764899999998,2
13.71,1,43.00266,2
69.77,1,20.100146,1
74.62,2,97.48646699999999,3
10.33,0,42.44526399999999,0
78.53999999999999,1,48.00527999999999,1
59.8,2,3.587,1
36.29,1,65.57276999999999,2
64.37,2,5.030913999999999,1
58.16,1,55.2231,3
98.39,1,52.452568,3
33.18,0,68.964819,2
95.0,2,10.22808,1
12.2,0,75.95096600000001,2
88.65,0,2.014,1
5.109999999999999,2,15.173105,0
42.93000000000001,2,91.14018,2
20.47,1,24.603378,0
81.9,2,68.291456,3
30.9,2,10.4199,0
41.98,0,38.07730000000001,0
85.06,1,42.365656,1
58.3,0,51.95815399999999,3
62.3,1,37.07044,1
51.05,2,55.87860300000001,3
66.16,1,69.236538,3
98.57,0,0.207175,1
23.27,2,51.674238,2
98.4,2,20.822122,1
95.9,1,27.552688,1
32.95,2,76.039189,2
40.12,0,12.604328,0
83.61,2,4.939578,1
35.75,0,46.20132400000001,0
14.28,1,65.80896000000001,2
6.74,1,0.8231400000000001,0
76.33999999999999,0,71.199352,3
16.89,1,26.804856,0
29.2,2,26.203394,0
86.01,2,20.317262,1
20.62,0,62.84725,2
101.85,0,43.63525,1
54.62,2,76.887999,3
34.88,2,14.78155,0
3.27,2,83.937402,2
11.29,1,13.236858,0
71.54,2,77.719044,3
92.36999999999999,2,60.26229600000001,3
88.07,0,36.736988,1
37.56,0,45.897381,0
69.28,1,58.21070399999999,3
61.58,0,65.33009,3
101.68,1,17.27376,1
25.48,2,45.316026,0
13.06,0,33.33340399999999,0
8.31,0,30.044117,0
10.29,2,62.50736800000001,2
86.72,2,40.537393,1
26.26,0,76.39395999999999,2
95.25999999999999,1,47.086092,1
77.5,0,53.34768,3
39.09,2,41.48117999999999,0
94.7,2,62.17335600000001,3
80.64,1,45.07863999999999,1
79.53,1,76.16896,3
11.09,2,98.406,2
34.95,1,61.404618,2
16.71,0,56.82352000000001,2
94.85000000000001,1,75.764394,3
70.07000000000001,2,22.18704,1
72.67,0,45.815192,3
83.55,2,46.03998299999999,3
11.87,2,47.59031,2
46.61,1,13.917534,0
61.7,0,59.16256499999999,3
27.94,0,73.58547,2
49.13,0,1.02249,0
67.97,1,45.98602000000001,1
83.03,2,29.131344,1
12.07,1,9.06178,0
15.09,0,34.92675,0
101.5,0,2.073841,1
17.59,0,9.318771,0
11.63,2,25.493377,0
58.9,1,35.069184,1
8.99,1,22.607805,0
77.79,1,22.557024,1
9.82,0,12.897948,0
70.85000000000001,2,39.08553,1
3.71,1,78.524922,2
17.51,1,6.692945999999999,0
92.19,2,33.693156,1
66.28999999999999,0,59.843264,3
9.27,2,5.972029,0
8.22,1,80.40018,2
14.35,2,48.10367100000001,2
70.87,1,13.49136,1
67.55,2,49.86396799999999,3
101.55,1,51.04955700000001,3
47.93,0,28.930826,0
33.29,1,83.787008,2
23.11,0,34.791045,0
55.5,1,34.78617,1
36.68,0,25.52395,0
44.23,1,14.777888,0
22.36,0,41.880818,0
10.23,2,1.555554,0
51.89,0,80.59994,2
67.18,0,82.01984999999999,3
30.86,2,13.221441,0
17.55,0,5.953182000000001,0
64.92,1,25.3797,1
81.55000000000001,0,94.700112,3
4.28,0,46.844872,0
20.4,1,46.738362,2
26.19,1,56.949972,2
13.88,1,55.570928,2
74.44999999999999,1,26.76415,1
17.05,1,18.248656,0
94.04,0,27.417931,1
32.87,0,19.322804,0
4.68,1,73.01225000000001,2
11.87,1,31.43135999999999,0
6.81,0,16.931376,0
90.55,1,50.13572199999999,3
54.16,1,84.60880399999998,2
51.83,1,31.689866,1
43.48,2,43.833468,0
86.33999999999999,0,46.056451,3
4.76,2,4.894416,0
94.85,2,72.798326,3
34.88,1,35.34256000000001,0
27.86,1,62.82859999999999,2
47.14,0,62.585784,2
50.83,2,38.132578,0
67.75,0,72.317388,3
57.25,0,28.385157,0
36.1,1,63.827533,2
104.51,2,77.515028,3
19.3,1,57.188352,2
46.03,2,4.154,0
54.89,2,89.027598,3
7.31,0,37.634124,0
97.0,0,75.87912,3
83.49,1,45.78392000000001,1
22.82,2,52.908197,2
63.92,2,84.33596,3
47.21,0,63.77924999999999,2
16.64,0,56.198464,2
48.63,2,74.31926399999999,3
95.42,1,23.029748,1
46.53,2,82.4572,2
76.83,1,66.415812,3
61.39,0,17.406115,1
61.38,0,14.140516,1
59.53,0,50.89743899999999,3
82.84,2,40.106222,1
64.06,0,17.698275,1
48.74,1,87.933167,2
37.95,0,76.48128000000001,2
73.25,1,25.2908,1
98.03,0,52.094976,3
60.8,0,46.444016,3
69.39,0,43.216576,1
81.30999999999999,2,33.731644,1
22.01,0,88.92658,2
26.44,1,6.124528000000001,0
104.01,0,24.047849,1
5.28,0,86.565864,2
22.09,1,65.41427,2
56.14,0,10.749372,0
64.35,2,70.10085600000001,3
98.69,0,43.339198,1
22.86,1,81.609556,2
44.62,1,44.5284,2
38.93,2,64.282395,2
80.66,0,57.32510200000001,3
91.75,1,22.384183,1
34.49,2,95.78856,2
22.26,2,19.900608,0
54.48999999999999,0,70.19906,3
27.27,2,27.6575,0
43.71,1,89.069794,2
27.69,1,16.221472,0
40.62,2,18.831818,0
78.53999999999999,2,56.98852,3
90.11999999999999,0,69.94352,3
88.8,0,79.48688800000001,3
76.9,0,97.89033599999999,3
30.46,0,48.071704,0
75.00999999999999,1,12.594496,1
39.5,1,19.773359,0
75.07,1,51.909816,3
3.29,1,36.543405,0
52.91,0,29.06715,0
102.28,0,10.627539,1
14.63,1,31.188403,0
58.1,0,74.465937,3
97.98,1,46.24272,1
9.68,0,42.690512,0
66.05,1,77.868882,3
43.48999999999999,2,34.011224,0
19.28,2,47.475751,2
56.34999999999999,1,29.01856,1
8.14,1,29.014877,0
66.02,0,33.577115,1
50.38,0,17.856279,0
73.18,2,79.768208,3
93.5,1,83.934796,3
96.05000000000001,2,28.234476,1
96.34,2,55.347084,3
45.23,1,7.675296,0
94.2,2,19.868508,1
43.81999999999999,2,52.9177,2
5.25,1,13.271995,0
81.05,1,14.430338,1
94.10000000000001,1,16.888641,1
93.88,0,97.68038,3
96.83,2,89.34882599999999,3
45.47,2,40.913808,0
29.73,0,66.232448,2
70.82,0,29.465583,1
100.95,0,27.316548,1
26.69,0,11.413785,0
19.18,2,83.965182,2
75.48,2,74.471876,3
72.30000000000001,2,12.640566,1
40.16,2,78.846836,2
8.69,1,57.96087999999999,2
34.65,0,30.56328,0
25.57,0,61.793184,2
96.86999999999999,2,13.450536,1
55.03,1,36.77376,1
73.58,0,81.665055,3
70.22,2,55.11605400000001,3
63.79,1,57.81510399999999,3
103.26,2,83.103366,3
78.05,0,48.71613,3
11.68,2,75.40735999999998,2
3.87,2,34.85068,0
102.61,1,33.61271,1
71.32,0,46.939635,3
42.53,2,22.685331,0
19.04,0,48.656862,0
68.68,0,6.532866,1
102.18,0,94.41111400000001,3
99.4,0,89.997592,3
99.19,0,55.842482,3
85.94,0,66.62916,3
45.88999999999999,1,53.33118200000001,2
50.19,0,44.766066,0
99.24,1,83.40082999999998,3
18.52,0,25.92034,0
46.91999999999999,1,49.829612,2
11.25,2,18.232704,0
30.74,0,32.557248,0
78.12,0,6.417092,1
11.43,0,68.6232,2
45.84,2,69.26157,2
91.29,2,32.108813,1
31.32,0,91.77443199999999,2
32.56,0,53.187936,2
22.05,2,87.99434600000001,2
14.12,0,38.852208,0
95.56,0,65.072346,3
71.64,1,77.25375000000001,3
62.39,0,19.669797,1
59.09,2,74.915127,3
46.53,2,60.85484399999999,2
12.86,0,55.372928,2
35.59999999999999,2,42.10812799999999,0
6.92,0,50.72635999999999,2
8.43,2,59.41507199999999,2
61.63,1,52.496297,3
97.27,1,38.133105,1
54.57,2,62.464552,3
45.73,0,92.69349199999999,2
15.55,1,31.722438,0
48.97,1,74.84274599999999,2
39.40000000000001,1,74.027952,2
27.62,1,62.977022,2
54.21,1,53.875908,2
9.93,2,4.668475000000001,0
46.62,1,4.951991,0
64.03,2,4.746104999999999,1
96.00999999999999,1,77.28325799999999,3
46.96,2,37.53193599999999,0
67.33,2,19.94629,1
16.85,0,38.149072,0
23.38,0,67.46156200000001,2
59.93,1,28.058882,1
76.03,0,13.19472,1
52.86,2,56.052656,3
92.58,0,5.76549,1
45.29000000000001,0,47.75502600000001,0
24.81,1,52.443846,2
56.91999999999999,1,50.703018,3
42.94,1,6.890919999999999,0
36.09999999999999,2,82.77343499999999,2
37.46,0,47.44087600000001,0
95.96,1,31.259805,1
99.53,2,57.95800999999999,3
88.5,2,10.96589,1
4.38,2,47.450484,2
62.25,1,73.985126,3
95.73,1,76.86361600000001,3
62.6,0,83.348369,3
59.34,1,5.358075,1
75.35000000000001,2,26.163155,1
13.91,0,88.93143600000002,2
40.2,1,85.598488,2
26.61,0,58.516084,2
65.65,2,61.616126,3
96.47,1,46.64292600000001,1
76.42999999999999,2,73.31322,3
17.16,1,30.884384,0
33.13,2,8.604904,0
21.48,0,18.568515,0
82.24,1,38.82384,1
28.37,0,46.714426,0
73.17,1,83.847888,3
3.33,1,13.185353,0
3.29,2,39.788332,0
67.13,2,70.079785,3
5.51,1,55.64423100000001,2
23.07,0,34.702701,0
49.78,1,98.903025,2
34.59,0,18.247298,0
91.76,0,26.67212,1
8.2,0,93.24085199999999,2
42.16,2,43.82701499999999,0
11.4,0,80.92782,2
87.22,1,27.8898,1
38.53,0,26.227872,0
36.85,2,51.12091599999999,2
7.049999999999999,1,48.01747599999999,2
64.53,1,38.396592,1
9.120000000000001,2,27.039582,0
73.92,1,23.936446,1
88.41,0,27.743751,1
75.14,0,35.6857,1
67.93,1,50.5901,3
81.86000000000001,1,49.67299599999999,3
66.49,1,64.13729000000001,3
102.13,2,67.71950700000001,3
48.45,1,81.927,2
31.82,1,12.612049,0
88.48,1,21.386652,1
59.07,2,45.14804,3
22.15,1,56.214696,2
71.22,1,82.17755199999999,3
103.68,0,46.286755,3
3.77,2,22.738932,0
93.37,0,80.70370000000001,3
59.41,1,83.528256,3
68.11,1,24.911223,1
60.40000000000001,2,16.630054,1
66.01,1,73.89892300000001,3
82.22,2,11.711978,1
29.36,0,80.584704,2
95.91,1,36.29716,1
21.73,0,52.738012,2
49.79,1,32.020155,1
65.45,2,55.79935800000001,3
66.4,1,12.578496,1
94.29,0,84.27786599999999,3
36.55,2,67.15453500000001,2
25.0,1,50.360492,2
24.27,1,69.01741600000001,2
23.27,2,83.408298,2
81.34,1,15.167754,1
75.80000000000001,0,11.073243,1
48.73,0,14.857539,0
85.67999999999999,1,21.3689,1
80.35000000000001,0,83.85953399999998,3
49.42,0,84.489624,2
31.99,0,66.00028800000001,2
103.64,1,38.8674,1
86.29,1,12.310152,1
20.45,2,14.72076,0
43.26,2,60.63829800000001,2
55.34,0,62.52192,3
101.79,2,44.52321600000001,3
42.74,1,46.70995499999999,2
9.030000000000001,0,37.47202799999999,0
54.45,0,42.250364,0
70.03,1,42.77044799999999,1
31.72,2,33.82932,0
87.73,2,6.676030000000001,1
17.16,2,80.72758999999999,2
86.75999999999999,2,7.313738,1
92.82,0,72.202525,3
72.84,0,78.590574,3
16.81,0,7.43247,0
101.39,1,88.330944,3
25.05,1,1.809199,0
25.38,2,92.232324,2
57.27,2,10.078215,1
13.16,0,34.774312,0
34.05,1,34.488189,0
13.66,1,65.72097,2
98.66,2,39.51460899999999,1
84.2,2,22.49422,1
82.66,2,90.147824,3
73.15,2,25.811121,1
81.97,0,19.275372,1
26.1,2,64.993493,2
43.06,1,43.63254,2
11.37,2,31.814856,0
58.94,1,57.256875,3
85.32000000000001,2,68.253184,3
81.38,1,43.805272,1
64.47,2,75.46644300000001,3
87.45,0,21.619782,1
30.95,1,46.315314,2
14.95,2,77.19831600000002,2
61.12,1,23.409219,1
46.46,1,55.158891,2
67.27,1,9.165856,1
56.96,0,70.835379,3
89.97,0,74.385714,3
76.11,0,44.126577,1
43.06,1,3.832603999999999,0
55.39,0,3.706564,0
55.48,1,14.050323,1
15.56,1,28.065698,0
43.12,2,6.905955000000001,0
32.88,1,17.21005,0
59.2,0,98.901936,3
60.91,0,27.45299199999999,1
5.59,1,72.90575999999999,2
17.76,1,74.870115,2
27.77,2,61.254272,2
41.04,2,62.07233600000001,2
22.37,2,34.753335,0
6.13,0,34.26432,0
55.47,2,27.35456,1
58.5,1,27.36555299999999,1
85.97,1,9.193782,1
5.359999999999999,2,22.39828,0
66.73,1,8.379273000000001,1
84.43,0,24.0548,1
88.1,1,70.475076,3
54.59,2,35.49301,1
95.53999999999999,1,1.336485,1
53.12,1,38.823972,1
102.9,0,66.32955999999999,3
78.87,0,78.67074099999999,3
58.11,1,65.415399,3
45.08,1,75.484764,2
48.37,2,29.024392,0
93.1,2,72.34656,3
7.83,0,70.51514399999999,2
31.65,2,39.88863,0
35.12,1,2.300292,0
94.36999999999999,1,12.750168,1
26.46,2,97.94724500000001,2
41.36,0,56.02833,2
55.52,1,35.746828,1
24.02,0,74.962296,2
97.91,0,27.71067,1
51.68,0,79.925184,2
68.23,2,91.51732200000001,3
69.15,0,74.43975,3
83.15,2,7.05869,1
7.72,0,93.85534,2
85.26,0,73.75183200000001,3
53.04,2,30.42116,0
10.77,1,1.333956,0
65.52,0,78.2256,3
97.24,0,63.132492,3
74.6,0,51.566718,3
81.2,0,70.131776,3
38.93,1,70.262157,2
39.89,2,64.525776,2
7.959999999999999,2,87.347316,2
91.75999999999999,2,82.621875,3
47.53,1,72.61360400000001,2
8.28,1,77.769762,2
99.62,0,65.8464,3
89.92,2,10.570761,1
50.94,0,10.94912,0
53.52,0,53.991896,3
17.94,2,68.575328,2
36.47,0,64.437662,2
57.51000000000001,1,47.310082,1
6.45,2,87.97353600000001,2
64.4,2,94.33521999999999,3
46.16,1,34.661814,0
99.14,2,80.49426,3
95.18,0,35.185491,1
12.26,1,58.35735199999999,2
48.7,1,53.2045,2
58.74,2,42.75986200000001,3
62.04,1,65.107994,3
9.53,2,10.65768,0
9.190000000000001,1,88.92088100000001,2
92.49,2,1.40452,1
103.32,1,80.56795100000001,3
43.59999999999999,0,14.56008,0
71.79,1,93.853664,3
88.66,1,83.48736000000001,3
41.85,0,79.783076,2
16.88,2,53.145212,2
70.5,0,62.895588,3
17.33,0,15.050332,0
30.79,0,23.40222,0
26.67,1,13.2671,0
83.14999999999999,1,64.82014,3
40.13,2,16.064868,0
21.5,1,22.165395,0
80.27,0,71.339376,3
62.07,0,25.08732,1
102.58,1,66.745448,3
89.36,1,84.50647200000002,3
54.79,2,0.058114,1
33.73999999999999,2,12.91892,0
10.42,0,79.285364,2
12.34,1,83.272358,2
85.81,0,22.632477,1
22.36,1,31.139056,0
7.97,1,60.80139000000001,2
70.13999999999999,2,27.56987400000001,1
51.18,1,42.679197,1
45.81,0,52.47132,2
76.75,0,27.220512,1
73.4,0,20.904325,1
57.49,2,11.286522,1
16.5,1,52.21220599999999,2
99.42999999999999,2,74.34333299999999,3
62.93,2,34.261162,1
32.15,1,0.304798,0
15.62,1,72.387098,2
35.37,1,37.942464,0
19.36,0,68.93565000000001,2
23.7,0,74.234438,2
87.57,0,48.688335,3
57.36,1,23.8025,1
98.14,2,25.773585,1
32.12,0,9.313939999999999,0
54.12,1,48.62096099999999,2
78.21,0,4.687956000000001,1
59.86,0,52.752576,3
46.36,1,85.43731000000001,2
89.19000000000001,0,37.529375,1
95.67999999999999,1,14.782,1
74.4,2,2.687731,1
35.12,0,16.657104,0
32.77,1,92.52324,2
18.63,1,34.001885,0
85.05,1,1.06578,1
89.57,2,23.72605,1
70.60000000000001,1,83.05902,3
66.75,0,46.784465,3
8.23,1,70.009495,2
52.75,1,61.87004999999999,2
54.45,1,73.47908000000001,2
54.9,0,41.24875999999999,0
27.02,0,11.540984,0
20.04,2,11.6172,0
51.23,2,43.873956,3
10.53,0,88.85892,2
21.37,0,38.877069,0
22.73,2,61.15752,2
104.28,1,24.945545,1
68.66000000000001,1,47.68488,1
42.81,2,21.108156,0
46.79,2,80.395788,2
86.13,0,57.139992,3
65.86,0,92.98296,3
76.38,0,11.41968,1
50.63,2,64.73164799999999,3
48.52,1,58.072626,2
42.15,2,28.343966,0
49.46,1,51.057875,2
55.75,0,80.906496,3
64.8,2,39.86203200000001,1
22.57,1,86.832312,2
24.88,1,14.816738,0
96.08999999999999,0,40.803908,1
34.19,0,28.934574,0
81.35,0,90.38536,3
11.51,2,52.9104,2
7.23,0,62.805318,2
36.61,2,62.73680599999999,2
56.54,0,17.108361,0
24.14,0,88.722027,2
79.82,2,20.802054,1
94.19000000000001,1,86.80284,3
100.88,0,51.280312,3
82.48,2,74.577532,3
41.31,2,81.44415000000001,2
9.66,1,10.181413,0
99.05,2,20.711408,1
9.83,1,44.737977,2
39.9,2,17.45253,0
28.11,2,83.8565,2
36.53,0,41.019132,0
99.07,1,29.057224,1
77.91000000000001,0,70.69305600000001,3
75.94999999999999,1,4.143285000000001,1
59.77,1,21.450372,1
95.74,0,38.046554,1
26.37,1,37.5589,0
61.92,0,63.483716,3
23.86,2,52.79284800000001,2
87.57,1,34.55925,1
91.35000000000001,1,23.661653,1
35.86,2,43.229394,0
100.86,0,39.16261,1
34.08,2,16.67326,0
26.22,2,50.55828,2
11.12,1,52.234676,2
32.51000000000001,1,3.513664,0
88.61,0,80.8475,3
31.27,2,35.507228,0
14.22,0,31.399786,0
47.26,1,67.898523,2
30.78,2,17.56008,0
6.7,2,44.979624,0
22.45,1,84.17585,2
49.75,1,59.940459,2
19.91,1,2.708622,0
8.35,2,22.85514,0
81.3,2,10.19383,1
10.12,0,63.307602,2
50.73,2,1.072904,0
84.6,1,62.1615,3
91.36000000000001,1,22.883349,1
1.82,1,52.465728,2
84.0,0,62.96077500000001,3
69.37,2,85.34742,3
45.19,2,31.917738,0
53.97000000000001,2,4.584219999999999,1
45.18,1,75.101565,2
49.84,0,44.479932,0
50.66999999999999,2,49.04619,3
70.83,0,66.016858,3
20.1,1,31.632084,0
40.44,0,56.48933400000001,2
19.3,2,24.27654,0
49.64,0,20.90298,0
17.77,0,58.284213,2
16.75,1,39.55201,0
81.23,0,53.940924,3
99.54,0,75.96952499999999,3
70.24,1,55.692122,3
16.56,0,62.848128,2
7.52,1,15.374289,0
13.49,0,84.008025,2
89.21,2,46.91723999999999,3
21.74,0,14.169696,0
71.38,0,63.80765600000001,3
85.82000000000001,2,63.50240599999999,3
70.8,2,52.604272,3
68.73,2,32.23857,1
99.37,2,1.631175,1
47.95,1,37.90281,0
11.8,1,69.87212,2
7.62,1,36.285054,0
65.19,1,4.430673000000001,1
43.90000000000001,2,15.50494,0
4.08,0,20.5737,0
21.38,2,64.803068,2
52.35,1,51.1204,2
53.85,0,30.264104,0
18.38,1,19.118596,0
22.66,1,65.73193599999999,2
84.58,1,74.01946,3
91.15,2,62.50300200000001,3
49.3,0,66.82674,2
4.13,2,19.965512,0
94.39999999999999,0,65.98759199999999,3
47.01000000000001,1,70.20383,2
60.41,2,11.69289,1
36.76,1,76.016512,2
89.77,0,85.499072,3
69.1,0,87.710075,3
87.36,0,25.63176,1
65.36,0,24.20272,1
75.06,2,60.52493,3
72.7,0,20.79091,1
38.94,1,16.754349,0
18.25,1,85.06841,2
24.41,1,86.60950499999998,2
79.99,0,24.24108,1
12.01,0,16.859285,0
4.33,2,22.25232,0
25.39,1,28.452481,0
67.83,0,15.510096,1
35.94,1,20.69002,0
27.51,1,78.543862,2
100.98,0,25.631606,1
8.51,0,14.701722,0
21.59,1,67.670232,2
70.08,0,10.36638,1
31.05,1,95.600972,2
19.36,2,14.773176,0
14.83,2,19.414424,0
22.89,2,31.36887,0
37.02,2,75.26041599999999,2
11.65,1,38.751696,0
74.41,0,6.430427999999999,1
30.98,2,70.200396,2
80.05,2,26.147992,1
59.01,0,2.06172,1
83.37,2,59.544387,3
27.45,0,45.40504,0
87.44,2,66.40823999999999,3
81.54,0,65.481726,3
46.47,1,15.4433,0
54.61,2,38.244997,1
12.26,0,35.473584,0
90.7,1,23.37057,1
98.55000000000001,1,34.910918,1
37.48,0,26.519805,0
93.67,1,3.440052000000001,1
28.88,2,69.789867,2
36.72,0,61.07036599999999,2
50.28,2,79.1136,3
99.91,1,95.353856,3
92.67999999999999,0,84.02552600000001,3
91.44,2,23.936121,1
23.76,2,66.241568,2
67.17999999999999,1,72.194304,3
99.10000000000001,2,20.37978,1
89.77000000000001,1,25.3929,1
101.04,2,21.262512,1
38.72,1,79.558641,2
55.37,2,85.36875599999999,3
6.630000000000001,1,84.71368899999999,2
14.36,0,78.740725,2
38.8,1,11.85058,0
93.79,1,34.677504,1
75.73,1,51.3221,3
84.8,1,27.405625,1
21.08,0,43.227616,0
90.19999999999999,2,48.905655,3
54.45,2,18.353364,1
54.63,2,33.0939,1
50.16,1,56.579074,2
49.05,0,27.381696,0
70.25,2,3.073527,1
87.72,2,70.411632,3
87.75999999999999,2,68.099805,3
82.45,1,54.546118,3
24.78,2,8.367339999999999,0
35.14,1,25.060294,0
16.67,0,51.529968,2
93.77000000000001,0,18.585681,1
103.09,2,14.983488,1
102.93,2,36.182044,1
38.96,2,70.39196999999999,2
15.43,0,8.045284,0
11.14,0,66.04362,2
94.53,0,80.000856,3
75.55,0,44.79030000000001,3
65.64,2,13.09581,1
81.76,0,0.21365,1
97.63,0,10.934274,1
18.88,1,12.578922,0
41.42,1,55.39806000000001,2
96.97999999999999,2,3.040124,1
36.94,1,29.158862,0
41.57,1,3.15672,0
17.11,2,19.761864,0
71.75999999999999,0,28.884375,1
71.92999999999999,1,34.789692,1
3.61,0,49.79013,2
69.89999999999999,2,47.48462000000001,3
75.0,1,27.569292,1
6.16,2,20.335896,0
40.79,2,48.716535,2
46.78,1,44.675499,2
96.18,2,28.574416,1
58.27,1,31.120911,1
32.28,0,64.277717,2
48.73999999999999,1,59.84588699999999,2
72.23,2,56.96686400000001,3
11.37,0,42.53263200000001,0
29.77,2,27.505104,0
7.369999999999999,1,38.431668,0
58.76000000000001,1,0.819225,1
91.33,2,74.842592,3
23.3,2,64.73817600000001,2
87.47999999999999,2,30.590028,1
98.13000000000001,2,50.78451,3
97.03,2,87.881078,3
12.58,0,94.97746599999999,2
43.41,0,32.22108,0
66.14,1,72.92084799999999,3
92.22,1,79.37563699999998,3
40.28,1,34.540088,0
77.72,1,67.65365200000001,3
44.86,0,71.30259,2
70.33,1,63.314272,3
8.75,1,22.300524,0
82.35,2,75.11824800000001,3
100.12,1,63.14909500000001,3
96.77,1,70.90552000000001,3
39.93,2,84.295672,2
76.02,0,1.027404,1
100.27,0,80.75256,3
46.7,1,22.952298,0
35.98999999999999,1,13.873194,0
50.05,1,3.33292,1
14.67,0,55.046368,2
22.02,0,47.042688,0
96.94,0,72.609852,3
18.31,1,71.1892,2
