premium_rate_max,premium_rate_min,premium_rate_mean,premium_rate_num,coverage_Limits_max,coverage_Limits_min,coverage_Limits_mean,coverage_Limits_num,coverage_Limits_step,premium_rate_step,valuable cargo insurance,open cargo policy,warehouse-to-warehouse cargo insurance,named perils cargo insurance,all-risk cargo insurance,voyage policy
3376.16,1045.05,2287.7875,4.0,822300.0,160784.0,572226.25,4.0,165378.0,581.7774999999999,0.0,1.0,0.0,1.0,1.0,0.0
4839.32,2463.71,3717.9,3.0,905909.0,475681.0,727117.0,3.0,143408.33333333334,790.8699999999999,0.0,0.0,1.0,1.0,0.0,0.0
3781.05,1032.07,2754.373333333333,3.0,804025.0,263477.0,454564.6666666667,3.0,180181.66666666666,915.3266666666668,0.0,1.0,0.0,0.0,1.0,1.0
4314.18,1010.49,3242.5225,4.0,860038.0,253088.0,484763.25,4.0,151736.5,824.9225000000001,0.0,1.0,1.0,0.0,0.0,1.0
4121.51,1289.77,3214.6975,4.0,942692.0,277165.0,758499.25,4.0,166380.75,706.9350000000001,0.0,0.0,0.0,1.0,1.0,0.0
3047.43,1655.81,2480.375,4.0,935120.0,214896.0,532000.5,4.0,180055.0,346.905,0.0,1.0,1.0,1.0,0.0,1.0
4964.22,2562.39,4032.943333333333,3.0,514003.0,104355.0,255455.0,3.0,136548.33333333334,799.6100000000001,0.0,0.0,0.0,1.0,1.0,1.0
1937.19,1937.19,1937.19,1.0,637778.0,637778.0,637778.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3959.48,1120.69,2516.1866666666665,6.0,946333.0,349832.0,776877.0,6.0,99415.83333333333,472.13166666666666,1.0,1.0,1.0,0.0,0.0,0.0
2691.4,2691.4,2691.4,1.0,324654.0,324654.0,324654.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2488.26,1472.12,1829.5433333333333,3.0,554462.0,299829.0,430633.3333333333,3.0,84876.66666666667,337.7133333333334,1.0,0.0,0.0,0.0,0.0,1.0
3871.6,2317.28,3059.126666666667,3.0,836881.0,101349.0,574396.0,3.0,245176.33333333334,517.1066666666666,0.0,1.0,0.0,1.0,0.0,0.0
4300.88,1002.91,2818.605,6.0,946499.0,369217.0,728985.3333333334,6.0,96212.66666666667,548.6616666666667,1.0,1.0,1.0,0.0,1.0,1.0
4161.87,1415.56,2762.905,6.0,998380.0,274937.0,701847.0,6.0,120572.83333333333,456.7183333333333,0.0,1.0,0.0,0.0,1.0,1.0
3653.91,1203.42,2428.665,2.0,731074.0,414763.0,572918.5,2.0,158154.5,1224.245,0.0,1.0,0.0,0.0,1.0,0.0
3543.76,2274.89,2909.325,2.0,996518.0,886546.0,941532.0,2.0,54985.0,633.4350000000002,0.0,1.0,0.0,0.0,1.0,0.0
4104.23,2525.57,3314.8999999999996,2.0,950028.0,409526.0,679777.0,2.0,270250.0,788.3299999999997,0.0,1.0,1.0,0.0,0.0,0.0
4677.97,2537.85,3868.946,5.0,819574.0,158756.0,368147.8,5.0,132162.6,427.02400000000006,0.0,1.0,1.0,0.0,1.0,1.0
4974.09,1379.47,3140.4500000000003,6.0,831817.0,142760.0,607040.1666666666,6.0,114841.83333333333,598.1033333333334,1.0,0.0,1.0,1.0,0.0,1.0
4529.04,1118.8,2937.103333333333,6.0,862897.0,177860.0,499452.8333333333,6.0,114171.83333333333,567.3733333333333,1.0,1.0,0.0,1.0,1.0,0.0
4662.53,1621.25,3134.0149999999994,4.0,936611.0,677668.0,833761.5,4.0,64734.75,759.3199999999999,1.0,1.0,0.0,0.0,1.0,0.0
4229.57,1591.81,2356.256,5.0,877681.0,442947.0,625759.4,5.0,86945.8,526.5519999999999,1.0,1.0,1.0,0.0,1.0,0.0
4798.76,4798.76,4798.76,1.0,855104.0,855104.0,855104.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3220.57,2705.08,3034.066666666667,3.0,601064.0,218458.0,435884.6666666667,3.0,127534.33333333333,170.83000000000007,1.0,0.0,0.0,1.0,1.0,0.0
4207.77,3794.01,4000.8900000000003,2.0,993885.0,916266.0,955075.5,2.0,38808.5,205.8800000000001,0.0,1.0,0.0,0.0,1.0,0.0
3275.58,3275.58,3275.58,1.0,525820.0,525820.0,525820.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2351.83,1033.8,1747.8525,4.0,926246.0,452906.0,802581.75,4.0,118334.0,328.5075,1.0,1.0,0.0,1.0,0.0,0.0
4350.82,4350.82,4350.82,1.0,512609.0,512609.0,512609.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3313.16,2082.66,2785.4500000000003,3.0,884012.0,404335.0,669964.6666666666,3.0,159891.33333333334,409.1666666666667,1.0,0.0,0.0,0.0,1.0,0.0
4661.82,1835.2,3170.763333333334,6.0,886813.0,102611.0,451865.5,6.0,130699.33333333333,470.1033333333333,1.0,1.0,1.0,0.0,1.0,1.0
4662.84,4379.03,4520.9349999999995,2.0,717926.0,705744.0,711835.0,2.0,6090.0,140.9050000000002,0.0,1.0,0.0,0.0,1.0,0.0
4756.13,2151.02,3552.6000000000004,3.0,503027.0,250848.0,373094.0,3.0,84058.66666666667,867.37,1.0,0.0,1.0,0.0,0.0,1.0
3480.39,2981.65,3282.48,3.0,868913.0,821565.0,837942.6666666666,3.0,15781.666666666666,165.24666666666658,0.0,1.0,0.0,0.0,1.0,1.0
4590.04,2232.25,3239.575,4.0,812265.0,223000.0,478906.0,4.0,147315.25,588.4475,1.0,1.0,0.0,1.0,1.0,0.0
4107.26,1122.53,2346.275,4.0,775146.0,147263.0,583789.5,4.0,156969.75,745.1825000000001,0.0,0.0,0.0,0.0,1.0,1.0
4341.68,1327.69,3256.4966666666674,3.0,928418.0,406740.0,721912.6666666666,3.0,173891.66666666666,1003.6633333333334,0.0,1.0,1.0,0.0,0.0,1.0
3523.26,3523.26,3523.26,1.0,418590.0,418590.0,418590.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4295.08,1386.4,3175.9575,4.0,830523.0,166706.0,440415.75,4.0,165953.25,726.17,0.0,0.0,1.0,1.0,0.0,0.0
4602.96,1773.29,3384.0475,4.0,999146.0,110178.0,591810.5,4.0,222241.0,706.4175,1.0,0.0,1.0,1.0,0.0,0.0
4635.18,2129.41,3057.935,6.0,710655.0,156570.0,418429.6666666667,6.0,92346.5,416.6283333333334,0.0,1.0,1.0,1.0,1.0,1.0
4986.72,1724.59,3020.3100000000004,4.0,995972.0,547754.0,840550.75,4.0,112053.5,814.5325,0.0,0.0,1.0,1.0,1.0,0.0
4646.62,1420.29,2956.021666666666,6.0,748849.0,278645.0,463122.6666666667,6.0,78366.33333333333,536.7216666666667,1.0,1.0,1.0,0.0,0.0,1.0
3955.45,3955.45,3955.45,1.0,874023.0,874023.0,874023.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3394.86,2128.16,2761.51,2.0,738092.0,451413.0,594752.5,2.0,143338.5,632.3500000000001,0.0,1.0,0.0,1.0,0.0,0.0
4776.18,2402.46,3776.3675000000003,4.0,835232.0,660141.0,731804.75,4.0,43771.75,592.4300000000001,0.0,1.0,0.0,0.0,1.0,1.0
3840.62,1303.27,1973.466,5.0,852591.0,165057.0,564543.8,5.0,137505.8,506.46999999999997,1.0,0.0,1.0,0.0,1.0,0.0
4685.33,4113.37,4371.38,3.0,992542.0,477991.0,715667.6666666666,3.0,171516.0,189.65333333333334,0.0,0.0,1.0,1.0,1.0,0.0
4178.17,1548.55,2657.408,5.0,746568.0,348308.0,541596.6,5.0,79651.0,524.924,1.0,0.0,1.0,1.0,0.0,1.0
4999.64,2032.65,3219.9066666666663,3.0,984466.0,647025.0,820460.0,3.0,112479.33333333333,987.9966666666668,1.0,0.0,0.0,1.0,1.0,0.0
1399.72,1399.72,1399.72,1.0,483166.0,483166.0,483166.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4569.56,3346.19,3957.875,2.0,482558.0,347539.0,415048.5,2.0,67508.5,610.6850000000002,0.0,0.0,0.0,0.0,1.0,1.0
4580.51,2190.49,3694.706666666667,3.0,771932.0,321130.0,541868.6666666666,3.0,150266.33333333334,795.6733333333335,1.0,0.0,0.0,0.0,1.0,0.0
4468.65,2915.11,3890.5500000000006,3.0,915911.0,115591.0,533112.0,3.0,266772.3333333333,516.8466666666665,1.0,0.0,0.0,1.0,1.0,0.0
4134.26,1264.53,2934.9266666666663,3.0,717620.0,162177.0,451599.3333333333,3.0,185146.66666666666,955.5766666666668,1.0,1.0,0.0,0.0,1.0,0.0
4716.54,1477.35,3517.2250000000004,6.0,772531.0,145156.0,383544.3333333333,6.0,104561.5,538.865,1.0,1.0,1.0,1.0,0.0,0.0
2313.31,1399.01,1891.6633333333332,3.0,498983.0,355110.0,423516.3333333333,3.0,47956.666666666664,303.76666666666665,0.0,1.0,0.0,1.0,0.0,1.0
4288.79,3190.96,3972.165,4.0,934260.0,590331.0,750245.75,4.0,85981.25,273.4575,1.0,0.0,1.0,1.0,1.0,0.0
4890.69,1798.22,3337.89,4.0,516683.0,240908.0,359140.5,4.0,68942.75,772.1174999999998,1.0,0.0,1.0,0.0,1.0,1.0
4215.63,3978.21,4096.92,2.0,835653.0,244821.0,540237.0,2.0,295415.0,117.71000000000004,0.0,1.0,0.0,0.0,1.0,0.0
4983.58,1218.42,3049.332,5.0,842706.0,100088.0,463177.6,5.0,148522.6,752.0319999999999,1.0,0.0,1.0,1.0,1.0,1.0
3073.18,1486.02,2373.971666666667,6.0,766586.0,284536.0,525143.6666666666,6.0,80340.66666666667,263.52666666666664,1.0,0.0,0.0,1.0,1.0,1.0
4323.52,2455.69,3288.6766666666667,3.0,935564.0,274318.0,641989.3333333334,3.0,220414.33333333334,621.6100000000001,0.0,0.0,1.0,0.0,1.0,0.0
3752.19,1785.23,2667.634,5.0,770618.0,259637.0,501634.6,5.0,102195.2,392.392,1.0,0.0,0.0,1.0,1.0,0.0
4509.13,1347.98,2550.918,5.0,986750.0,127975.0,624048.2,5.0,171754.0,631.23,0.0,1.0,1.0,1.0,1.0,1.0
4938.86,1822.95,3739.906,5.0,987704.0,446714.0,727746.8,5.0,108197.0,622.182,1.0,1.0,1.0,0.0,0.0,0.0
4023.15,1159.56,2767.288,5.0,934149.0,254288.0,532187.6,5.0,135971.2,571.7180000000001,1.0,0.0,1.0,1.0,1.0,0.0
4752.09,1043.6,2658.2450000000003,6.0,945634.0,200622.0,765963.8333333334,6.0,124167.66666666667,617.0816666666667,0.0,1.0,0.0,1.0,1.0,1.0
1512.0,1104.51,1343.5933333333332,3.0,748123.0,311375.0,493523.3333333333,3.0,145581.66666666666,134.83,1.0,1.0,0.0,0.0,1.0,0.0
4900.75,2182.86,3936.578,5.0,720157.0,285048.0,468606.0,5.0,87020.8,542.578,1.0,1.0,1.0,0.0,1.0,1.0
4637.59,2410.26,2995.726,5.0,732653.0,176585.0,329900.4,5.0,111212.6,444.466,1.0,0.0,1.0,1.0,1.0,0.0
2286.69,1297.34,1792.0149999999999,2.0,751166.0,699273.0,725219.5,2.0,25945.5,493.67500000000007,0.0,0.0,0.0,1.0,1.0,0.0
2748.52,2748.52,2748.52,1.0,521172.0,521172.0,521172.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4857.4,1477.02,3473.2740000000003,5.0,829104.0,209892.0,476818.4,5.0,123841.4,675.0759999999999,1.0,1.0,1.0,1.0,0.0,0.0
4384.23,1752.54,3113.424,5.0,947495.0,213195.0,659676.0,5.0,146859.0,525.338,1.0,0.0,1.0,1.0,0.0,1.0
4825.09,2721.24,3349.6575000000003,4.0,995961.0,359220.0,705787.25,4.0,159184.25,524.9625000000001,0.0,1.0,1.0,0.0,1.0,1.0
4668.59,2799.03,3388.7940000000003,5.0,776423.0,143313.0,503816.2,5.0,126621.0,372.912,0.0,1.0,1.0,1.0,0.0,1.0
3861.46,1780.46,3163.94,4.0,876249.0,199472.0,507885.25,4.0,169193.25,519.25,1.0,0.0,1.0,1.0,0.0,0.0
3897.72,1451.9,2777.661666666667,6.0,933882.0,134581.0,557720.3333333334,6.0,133215.83333333334,406.6366666666666,1.0,0.0,1.0,0.0,1.0,1.0
4708.13,2026.39,3384.7520000000004,5.0,688447.0,370220.0,515079.2,5.0,63644.4,535.348,0.0,0.0,1.0,1.0,1.0,1.0
4596.11,3018.1,3702.6639999999998,5.0,991633.0,283146.0,544084.6,5.0,141696.4,314.602,1.0,0.0,1.0,0.0,1.0,1.0
4799.21,1895.66,3714.0533333333333,6.0,924159.0,158847.0,516216.0,6.0,127551.0,482.925,1.0,1.0,1.0,0.0,1.0,1.0
4470.39,1186.4,2670.1425,4.0,939071.0,578279.0,734477.5,4.0,90197.0,819.9975000000001,0.0,0.0,1.0,1.0,1.0,0.0
4395.4,1782.75,3055.8716666666674,6.0,929138.0,125154.0,331676.5,6.0,133996.33333333334,434.4416666666666,0.0,0.0,0.0,1.0,1.0,1.0
2567.53,1619.35,2093.44,2.0,675873.0,236613.0,456243.0,2.0,219629.0,473.09000000000015,1.0,0.0,0.0,1.0,0.0,0.0
3398.47,1788.11,2566.465,4.0,433843.0,114919.0,287626.5,4.0,79730.0,401.59,1.0,1.0,0.0,0.0,1.0,1.0
2146.3,1024.25,1585.275,2.0,601403.0,236966.0,419184.5,2.0,182217.5,560.0250000000001,0.0,0.0,1.0,0.0,0.0,0.0
3790.57,1930.8,3014.908333333333,6.0,831980.0,220800.0,554173.8333333334,6.0,101862.33333333333,308.9616666666667,1.0,1.0,1.0,0.0,1.0,0.0
4250.78,2050.68,3150.7299999999996,2.0,459339.0,250005.0,354672.0,2.0,104666.0,1099.05,0.0,0.0,0.0,1.0,0.0,0.0
1675.2,1675.2,1675.2,1.0,694505.0,694505.0,694505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4933.33,1550.01,3415.09,4.0,864049.0,445257.0,696921.25,4.0,104697.0,844.8299999999999,0.0,1.0,1.0,0.0,1.0,1.0
3478.43,1030.86,1879.7024999999999,4.0,941082.0,355052.0,652488.0,4.0,146506.5,610.8924999999999,1.0,1.0,0.0,1.0,0.0,1.0
1574.45,1574.45,1574.45,1.0,601586.0,601586.0,601586.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2516.9,2516.9,2516.9,1.0,224018.0,224018.0,224018.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4756.7,1770.09,2633.728,5.0,865903.0,140138.0,564350.8,5.0,145152.0,596.3219999999999,1.0,1.0,1.0,1.0,0.0,0.0
4134.73,1271.81,2826.6633333333325,6.0,964275.0,334997.0,588151.3333333334,6.0,104878.66666666667,476.15333333333325,0.0,1.0,1.0,0.0,0.0,1.0
4036.86,2471.57,3315.6775,4.0,907196.0,143027.0,598897.0,4.0,191041.25,390.3225,1.0,0.0,1.0,0.0,0.0,1.0
3437.24,1066.07,1738.3039999999996,5.0,979091.0,199235.0,509405.0,5.0,155970.2,473.23400000000004,0.0,0.0,0.0,1.0,1.0,0.0
4982.77,1346.45,3164.61,2.0,862851.0,802183.0,832517.0,2.0,30333.0,1817.1600000000003,0.0,0.0,1.0,0.0,1.0,0.0
4753.35,1675.74,2939.685,4.0,949973.0,393483.0,713298.5,4.0,139121.5,768.4025000000001,1.0,1.0,0.0,0.0,1.0,0.0
2278.84,2278.84,2278.84,1.0,787825.0,787825.0,787825.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731.58,4731.58,4731.58,1.0,793269.0,793269.0,793269.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3955.78,3955.78,3955.78,1.0,483685.0,483685.0,483685.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3209.99,1828.46,2519.225,2.0,901691.0,213432.0,557561.5,2.0,344128.5,689.7649999999999,1.0,0.0,0.0,1.0,0.0,0.0
4296.37,1617.0,2724.6633333333334,3.0,860445.0,220351.0,549446.6666666666,3.0,213363.66666666666,892.1233333333333,0.0,1.0,1.0,1.0,0.0,0.0
4010.01,2112.84,3068.6124999999997,4.0,557845.0,195354.0,413533.75,4.0,90621.75,473.2925,1.0,0.0,1.0,1.0,0.0,1.0
4316.83,2732.17,3524.5,2.0,794917.0,343021.0,568969.0,2.0,225947.0,791.3299999999999,0.0,0.0,0.0,1.0,0.0,1.0
4825.29,1949.62,3545.845,4.0,831255.0,596236.0,709668.25,4.0,58753.75,717.9175,0.0,0.0,1.0,0.0,1.0,1.0
4320.62,1139.97,2292.313333333333,6.0,858198.0,509302.0,667153.1666666666,6.0,58148.333333333336,529.1083333333332,1.0,1.0,1.0,0.0,0.0,1.0
4019.12,2808.63,3435.13,4.0,972744.0,246482.0,707812.5,4.0,181564.5,301.62249999999995,1.0,1.0,1.0,0.0,1.0,0.0
3566.69,2150.29,2858.49,2.0,855378.0,374077.0,614727.5,2.0,240649.5,707.2,0.0,1.0,0.0,0.0,0.0,1.0
4140.82,1261.43,2731.346666666667,3.0,927732.0,256400.0,558886.0,3.0,223776.33333333334,958.7966666666665,0.0,0.0,1.0,1.0,1.0,0.0
1113.92,1113.92,1113.92,1.0,243159.0,243159.0,243159.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4561.79,2689.82,3625.8050000000003,2.0,834979.0,126747.0,480863.0,2.0,354115.0,934.9849999999999,0.0,0.0,0.0,1.0,0.0,1.0
4981.74,4980.82,4981.28,2.0,720416.0,251536.0,485976.0,2.0,234439.0,-0.5399999999999636,1.0,0.0,0.0,0.0,0.0,0.0
3911.62,2288.62,3371.0375,4.0,707545.0,290695.0,483164.0,4.0,104211.5,404.75,0.0,1.0,0.0,0.0,1.0,1.0
4766.97,4766.97,4766.97,1.0,659324.0,659324.0,659324.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2292.9,1111.5,1742.74,4.0,605760.0,102038.0,370814.0,4.0,125929.5,294.35,1.0,0.0,1.0,1.0,0.0,1.0
4411.47,4411.47,4411.47,1.0,544447.0,544447.0,544447.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4933.55,1211.84,3003.3633333333332,3.0,162832.0,124382.0,137515.33333333334,3.0,12815.666666666666,1239.57,0.0,1.0,1.0,0.0,1.0,0.0
4836.59,1393.33,3268.3320000000003,5.0,807107.0,114404.0,446251.2,5.0,138539.6,687.652,1.0,0.0,0.0,1.0,1.0,1.0
4702.82,3022.27,3781.566666666667,3.0,982802.0,307805.0,740280.6666666666,3.0,224998.0,559.1833333333333,0.0,1.0,0.0,0.0,1.0,1.0
3399.9,1123.83,2113.406,5.0,965726.0,392500.0,678479.2,5.0,114644.2,454.21400000000006,1.0,1.0,0.0,1.0,0.0,1.0
4962.06,3307.07,4134.5650000000005,2.0,828559.0,254660.0,541609.5,2.0,286948.5,826.4950000000001,0.0,0.0,0.0,0.0,1.0,1.0
4056.41,1574.63,2815.52,2.0,690637.0,684643.0,687640.0,2.0,2996.0,1239.8899999999999,0.0,0.0,0.0,1.0,0.0,1.0
2551.85,1275.33,1746.6366666666665,3.0,906653.0,280398.0,547297.0,3.0,208750.66666666666,424.50666666666666,0.0,1.0,0.0,0.0,1.0,0.0
4414.31,1290.95,2278.174,5.0,905170.0,339116.0,632038.2,5.0,113209.8,623.6720000000001,1.0,0.0,1.0,0.0,1.0,0.0
2499.49,2499.49,2499.49,1.0,334069.0,334069.0,334069.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4724.95,2156.81,3303.7233333333334,6.0,794244.0,137116.0,415145.3333333333,6.0,109520.33333333333,427.0233333333333,1.0,1.0,1.0,0.0,0.0,1.0
4402.85,3700.09,4076.785,4.0,926109.0,210108.0,556165.75,4.0,178999.25,174.69000000000005,1.0,0.0,1.0,0.0,0.0,0.0
4786.97,2199.41,3493.19,2.0,930665.0,432055.0,681360.0,2.0,249304.0,1292.7800000000002,0.0,1.0,0.0,1.0,0.0,0.0
4988.9,1131.68,2840.19,5.0,762681.0,138807.0,389460.6,5.0,124773.8,770.4439999999998,0.0,1.0,1.0,1.0,0.0,1.0
4643.25,2191.9,3068.786666666667,3.0,964535.0,512876.0,751712.6666666666,3.0,150552.0,816.1166666666667,1.0,1.0,1.0,0.0,0.0,0.0
3571.37,2801.79,3186.58,2.0,806941.0,542808.0,674874.5,2.0,132065.5,383.78999999999996,0.0,0.0,1.0,0.0,0.0,0.0
3031.11,3031.11,3031.11,1.0,812655.0,812655.0,812655.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4862.81,2764.72,3813.7650000000003,2.0,489159.0,269407.0,379283.0,2.0,109875.0,1048.0450000000003,0.0,0.0,1.0,1.0,0.0,0.0
4819.92,4819.92,4819.92,1.0,745619.0,745619.0,745619.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4070.74,1089.04,2957.235,4.0,653084.0,515391.0,609498.75,4.0,34422.25,744.425,1.0,1.0,0.0,1.0,0.0,0.0
4186.9,1623.97,2993.6899999999996,5.0,924358.0,202932.0,550927.4,5.0,144284.2,511.5859999999999,1.0,1.0,0.0,1.0,0.0,0.0
3599.51,1704.42,2651.965,2.0,669311.0,122895.0,396103.0,2.0,273207.0,946.5450000000001,1.0,0.0,0.0,0.0,0.0,0.0
3765.91,1878.32,2731.736666666666,3.0,886006.0,197704.0,519663.6666666667,3.0,229433.0,628.1966666666666,0.0,1.0,0.0,0.0,1.0,1.0
4751.15,1698.8,3785.7816666666663,6.0,948307.0,144864.0,565598.5,6.0,133906.16666666666,507.7249999999999,1.0,1.0,1.0,0.0,1.0,0.0
4808.54,2326.29,3237.5200000000004,3.0,778773.0,654626.0,736670.3333333334,3.0,41381.333333333336,826.4166666666666,0.0,0.0,1.0,1.0,1.0,0.0
3626.67,1148.38,2126.3225,4.0,793887.0,193391.0,374742.0,4.0,150123.0,618.5725,1.0,0.0,1.0,1.0,1.0,0.0
3323.53,2472.09,2897.8100000000004,2.0,938138.0,430095.0,684116.5,2.0,254020.5,424.72,0.0,0.0,0.0,0.0,1.0,1.0
3018.73,3018.73,3018.73,1.0,509530.0,509530.0,509530.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4556.12,1140.56,3042.196,5.0,597599.0,330990.0,461981.8,5.0,53320.8,682.112,1.0,0.0,0.0,1.0,0.0,1.0
4684.93,2678.4,3608.3479999999995,5.0,614880.0,203806.0,373159.4,5.0,82213.8,400.30600000000004,1.0,0.0,1.0,1.0,0.0,0.0
3267.61,1891.13,2611.4733333333334,3.0,959924.0,730789.0,808760.6666666666,3.0,76377.33333333333,457.82666666666665,0.0,1.0,0.0,0.0,1.0,0.0
2045.05,1724.62,1884.835,2.0,957897.0,886457.0,922177.0,2.0,35719.0,159.21500000000003,0.0,0.0,1.0,0.0,0.0,1.0
3006.34,1740.1,2499.626666666667,3.0,842310.0,169824.0,415820.6666666667,3.0,224161.0,421.0800000000001,0.0,0.0,0.0,0.0,0.0,1.0
4392.18,2038.88,3354.1700000000005,5.0,978168.0,148262.0,521968.8,5.0,165980.2,469.66,1.0,1.0,0.0,0.0,1.0,0.0
3042.79,1179.51,2075.016666666667,3.0,832897.0,196854.0,557851.0,3.0,212013.33333333334,620.0933333333334,0.0,1.0,0.0,1.0,1.0,0.0
4735.78,2581.06,3485.0225,4.0,841899.0,306413.0,612952.5,4.0,133870.5,537.68,1.0,1.0,0.0,0.0,1.0,0.0
3018.48,1089.49,1878.3466666666666,3.0,673888.0,277065.0,433838.0,3.0,132273.33333333334,641.9966666666667,1.0,0.0,1.0,1.0,0.0,0.0
3430.69,3430.69,3430.69,1.0,656200.0,656200.0,656200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3403.19,2240.48,2662.098333333334,6.0,876396.0,134023.0,635919.1666666666,6.0,123727.83333333333,192.785,0.0,1.0,0.0,1.0,1.0,1.0
3552.22,3474.3,3513.26,2.0,979368.0,254203.0,616785.5,2.0,362581.5,37.95999999999981,1.0,0.0,0.0,0.0,1.0,0.0
4761.45,1937.6,3347.495,4.0,975852.0,480835.0,803118.75,4.0,123753.25,704.9625,1.0,1.0,0.0,1.0,0.0,1.0
4020.52,1238.45,2962.5660000000003,5.0,932343.0,369517.0,678412.4,5.0,112564.2,555.414,1.0,0.0,1.0,0.0,0.0,1.0
4201.83,1961.88,2940.266,5.0,855060.0,348694.0,580831.8,5.0,101272.2,446.98999999999995,1.0,1.0,0.0,0.0,1.0,1.0
4635.77,1831.22,3814.4140000000007,5.0,995502.0,145879.0,510871.0,5.0,169923.6,559.9100000000001,0.0,0.0,1.0,1.0,0.0,1.0
3183.59,1202.2,2315.2825000000003,4.0,987301.0,239919.0,615138.75,4.0,186844.5,494.3475,1.0,0.0,0.0,1.0,1.0,0.0
4979.43,1304.92,2987.78,4.0,781874.0,257244.0,429180.5,4.0,131156.5,917.6275,1.0,0.0,0.0,0.0,1.0,1.0
4489.21,1122.09,2662.185,4.0,970209.0,313940.0,724252.5,4.0,164066.25,840.78,1.0,0.0,0.0,0.0,1.0,0.0
4504.16,1387.91,2099.221666666667,6.0,852599.0,342707.0,617028.1666666666,6.0,84981.0,518.375,1.0,0.0,1.0,1.0,1.0,1.0
4600.39,1158.74,2478.445,6.0,974549.0,121592.0,499504.0,6.0,142158.5,572.6083333333333,1.0,0.0,1.0,1.0,0.0,1.0
4959.03,2959.79,4042.5600000000004,4.0,789253.0,378925.0,646537.75,4.0,102581.0,498.80999999999995,1.0,0.0,1.0,0.0,0.0,1.0
4927.88,2645.75,3675.263333333334,3.0,918972.0,386805.0,688879.6666666666,3.0,177388.0,759.71,0.0,1.0,0.0,0.0,0.0,1.0
4965.73,2123.17,3582.5880000000006,5.0,878547.0,275922.0,641982.0,5.0,120524.0,567.512,1.0,1.0,0.0,1.0,0.0,0.0
1105.73,1105.73,1105.73,1.0,428545.0,428545.0,428545.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4272.16,2966.29,3832.1499999999996,4.0,937782.0,182888.0,527326.25,4.0,188722.5,325.4675,0.0,0.0,1.0,1.0,1.0,1.0
3547.74,1594.31,2613.1633333333334,3.0,968434.0,495718.0,792054.6666666666,3.0,157571.0,650.1433333333333,0.0,1.0,1.0,0.0,0.0,0.0
4669.93,1246.35,2218.678,5.0,928533.0,356881.0,627925.2,5.0,114329.4,683.7160000000001,0.0,1.0,0.0,1.0,0.0,1.0
2822.45,2822.45,2822.45,1.0,205078.0,205078.0,205078.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2702.15,1379.08,2111.57,4.0,915411.0,236343.0,606251.5,4.0,169766.0,329.76750000000004,0.0,1.0,1.0,1.0,0.0,0.0
4962.36,3005.79,4231.932,5.0,945313.0,211828.0,572264.4,5.0,146696.0,390.31399999999996,0.0,1.0,0.0,0.0,1.0,1.0
4088.2,2705.31,3303.6299999999997,3.0,856616.0,328733.0,619900.0,3.0,175960.0,459.9633333333333,1.0,0.0,1.0,0.0,0.0,1.0
3352.87,3352.87,3352.87,1.0,304851.0,304851.0,304851.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3560.79,1787.03,2679.6025,4.0,413266.0,180444.0,315286.0,4.0,58204.5,442.44,1.0,0.0,0.0,1.0,0.0,1.0
3261.37,1217.26,2008.3950000000002,4.0,379391.0,250496.0,312919.25,4.0,32222.75,510.0275,1.0,0.0,0.0,1.0,1.0,1.0
3876.84,1246.69,2466.55,6.0,642939.0,117255.0,382066.5,6.0,87613.0,437.35833333333335,1.0,0.0,0.0,0.0,1.0,1.0
